timestamp, utilization.gpu [%], utilization.memory [%], temperature.gpu
2025/04/25 18:36:36.338, 0 %, 0 %, 46
2025/04/25 18:36:41.339, 0 %, 0 %, 46
2025/04/25 18:36:46.339, 0 %, 0 %, 46
2025/04/25 18:36:51.339, 0 %, 0 %, 46
2025/04/25 18:36:56.340, 0 %, 0 %, 46
2025/04/25 18:37:01.340, 0 %, 0 %, 46
2025/04/25 18:37:06.341, 0 %, 0 %, 46
2025/04/25 18:37:11.341, 0 %, 0 %, 46
2025/04/25 18:37:16.342, 0 %, 0 %, 46
2025/04/25 18:37:21.342, 0 %, 0 %, 46
2025/04/25 18:37:26.343, 0 %, 0 %, 46
2025/04/25 18:37:31.343, 0 %, 0 %, 46
2025/04/25 18:37:36.343, 0 %, 0 %, 46
2025/04/25 18:37:41.344, 0 %, 0 %, 46
2025/04/25 18:37:46.344, 0 %, 0 %, 45
2025/04/25 18:37:51.345, 0 %, 0 %, 45
2025/04/25 18:37:56.345, 0 %, 0 %, 45
2025/04/25 18:38:01.346, 0 %, 0 %, 45
2025/04/25 18:38:06.346, 0 %, 0 %, 46
2025/04/25 18:38:11.346, 0 %, 0 %, 46
2025/04/25 18:38:16.347, 0 %, 0 %, 46
2025/04/25 18:38:21.347, 0 %, 0 %, 46
2025/04/25 18:38:26.348, 0 %, 0 %, 46
2025/04/25 18:38:31.348, 0 %, 0 %, 46
2025/04/25 18:38:36.349, 0 %, 0 %, 46
2025/04/25 18:38:41.349, 0 %, 0 %, 46
2025/04/25 18:38:46.350, 0 %, 0 %, 46
2025/04/25 18:38:51.350, 0 %, 0 %, 46
2025/04/25 18:38:56.351, 0 %, 0 %, 46
2025/04/25 18:39:01.351, 0 %, 0 %, 47
2025/04/25 18:39:06.352, 0 %, 0 %, 47
2025/04/25 18:39:11.352, 0 %, 0 %, 47
2025/04/25 18:39:16.352, 0 %, 0 %, 47
2025/04/25 18:39:21.353, 0 %, 0 %, 47
2025/04/25 18:39:26.353, 0 %, 0 %, 47
2025/04/25 18:39:31.354, 0 %, 0 %, 46
2025/04/25 18:39:36.354, 0 %, 0 %, 46
2025/04/25 18:39:41.355, 0 %, 0 %, 46
2025/04/25 18:39:46.355, 0 %, 0 %, 46
2025/04/25 18:39:51.355, 0 %, 0 %, 46
2025/04/25 18:39:56.356, 0 %, 0 %, 46
2025/04/25 18:40:01.356, 0 %, 0 %, 46
2025/04/25 18:40:06.357, 0 %, 0 %, 46
2025/04/25 18:40:11.357, 0 %, 0 %, 46
2025/04/25 18:40:16.358, 0 %, 0 %, 46
2025/04/25 18:40:21.358, 0 %, 0 %, 46
2025/04/25 18:40:26.358, 0 %, 0 %, 46
2025/04/25 18:40:31.359, 0 %, 0 %, 46
2025/04/25 18:40:36.359, 0 %, 0 %, 46
2025/04/25 18:40:41.360, 0 %, 0 %, 46
2025/04/25 18:40:46.360, 0 %, 0 %, 46
2025/04/25 18:40:51.361, 0 %, 0 %, 46
2025/04/25 18:40:56.361, 0 %, 0 %, 46
2025/04/25 18:41:01.362, 0 %, 0 %, 46
2025/04/25 18:41:06.362, 0 %, 0 %, 46
2025/04/25 18:41:11.362, 0 %, 0 %, 46
2025/04/25 18:41:16.363, 0 %, 0 %, 46
2025/04/25 18:41:21.363, 0 %, 0 %, 46
2025/04/25 18:41:26.364, 0 %, 0 %, 46
2025/04/25 18:41:31.364, 0 %, 0 %, 46
2025/04/25 18:41:36.365, 0 %, 0 %, 46
2025/04/25 18:41:41.365, 0 %, 0 %, 46
2025/04/25 18:41:46.366, 0 %, 0 %, 46
2025/04/25 18:41:51.366, 0 %, 0 %, 46
2025/04/25 18:41:56.367, 0 %, 0 %, 46
2025/04/25 18:42:01.367, 0 %, 0 %, 46
2025/04/25 18:42:06.367, 0 %, 0 %, 46
2025/04/25 18:42:11.368, 0 %, 0 %, 46
2025/04/25 18:42:16.368, 0 %, 0 %, 46
2025/04/25 18:42:21.369, 0 %, 0 %, 46
2025/04/25 18:42:26.369, 0 %, 0 %, 46
2025/04/25 18:42:31.370, 0 %, 0 %, 46
2025/04/25 18:42:36.370, 0 %, 0 %, 46
2025/04/25 18:42:41.371, 0 %, 0 %, 46
2025/04/25 18:42:46.371, 0 %, 0 %, 46
2025/04/25 18:42:51.372, 0 %, 0 %, 46
2025/04/25 18:42:56.372, 0 %, 0 %, 46
2025/04/25 18:43:01.372, 0 %, 0 %, 46
2025/04/25 18:43:06.373, 0 %, 0 %, 46
2025/04/25 18:43:11.373, 0 %, 0 %, 46
2025/04/25 18:43:16.374, 0 %, 0 %, 46
2025/04/25 18:43:21.374, 0 %, 0 %, 46
2025/04/25 18:43:26.375, 0 %, 0 %, 46
2025/04/25 18:43:31.375, 0 %, 0 %, 46
2025/04/25 18:43:36.376, 0 %, 0 %, 46
2025/04/25 18:43:41.376, 0 %, 0 %, 46
2025/04/25 18:43:46.377, 0 %, 0 %, 46
2025/04/25 18:43:51.377, 0 %, 0 %, 46
2025/04/25 18:43:56.378, 0 %, 0 %, 46
2025/04/25 18:44:01.378, 0 %, 0 %, 46
2025/04/25 18:44:06.378, 0 %, 0 %, 46
2025/04/25 18:44:11.379, 0 %, 0 %, 46
2025/04/25 18:44:16.379, 0 %, 0 %, 46
2025/04/25 18:44:21.380, 0 %, 0 %, 46
2025/04/25 18:44:26.380, 0 %, 0 %, 46
2025/04/25 18:44:31.381, 0 %, 0 %, 46
2025/04/25 18:44:36.381, 0 %, 0 %, 46
2025/04/25 18:44:41.382, 0 %, 0 %, 46
2025/04/25 18:44:46.382, 0 %, 0 %, 46
2025/04/25 18:44:51.383, 0 %, 0 %, 46
2025/04/25 18:44:56.383, 0 %, 0 %, 46
2025/04/25 18:45:01.383, 0 %, 0 %, 46
2025/04/25 18:45:06.384, 0 %, 0 %, 46
2025/04/25 18:45:11.384, 0 %, 0 %, 46
2025/04/25 18:45:16.385, 0 %, 0 %, 46
2025/04/25 18:45:21.385, 0 %, 0 %, 46
2025/04/25 18:45:26.386, 0 %, 0 %, 46
2025/04/25 18:45:31.386, 0 %, 0 %, 46
2025/04/25 18:45:36.387, 0 %, 0 %, 46
2025/04/25 18:45:41.387, 0 %, 0 %, 46
2025/04/25 18:45:46.388, 0 %, 0 %, 46
2025/04/25 18:45:51.388, 0 %, 0 %, 46
2025/04/25 18:45:56.388, 0 %, 0 %, 46
2025/04/25 18:46:01.389, 0 %, 0 %, 46
2025/04/25 18:46:06.389, 0 %, 0 %, 46
2025/04/25 18:46:11.390, 0 %, 0 %, 46
2025/04/25 18:46:16.390, 0 %, 0 %, 46
2025/04/25 18:46:21.391, 0 %, 0 %, 46
