timestamp, utilization.gpu [%], utilization.memory [%], temperature.gpu
2025/05/15 15:50:56.333, 0 %, 0 %, 43
2025/05/15 15:51:01.334, 0 %, 0 %, 43
2025/05/15 15:51:06.335, 0 %, 0 %, 43
2025/05/15 15:51:11.336, 0 %, 0 %, 43
2025/05/15 15:51:16.337, 0 %, 0 %, 43
2025/05/15 15:51:21.338, 0 %, 0 %, 43
2025/05/15 15:51:26.339, 0 %, 0 %, 43
2025/05/15 15:51:31.340, 0 %, 0 %, 43
2025/05/15 15:51:36.341, 0 %, 0 %, 43
2025/05/15 15:51:41.342, 0 %, 0 %, 43
2025/05/15 15:51:46.343, 0 %, 0 %, 43
2025/05/15 15:51:51.343, 0 %, 0 %, 43
2025/05/15 15:51:56.344, 0 %, 0 %, 43
2025/05/15 15:52:01.345, 0 %, 0 %, 43
2025/05/15 15:52:06.346, 0 %, 0 %, 43
2025/05/15 15:52:11.347, 0 %, 0 %, 43
2025/05/15 15:52:16.348, 0 %, 0 %, 43
2025/05/15 15:52:21.349, 0 %, 0 %, 43
2025/05/15 15:52:26.350, 0 %, 0 %, 43
2025/05/15 15:52:31.351, 0 %, 0 %, 43
2025/05/15 15:52:36.352, 0 %, 0 %, 43
2025/05/15 15:52:41.352, 0 %, 0 %, 43
2025/05/15 15:52:46.353, 0 %, 0 %, 43
2025/05/15 15:52:51.354, 0 %, 0 %, 43
2025/05/15 15:52:56.355, 0 %, 0 %, 43
2025/05/15 15:53:01.356, 0 %, 0 %, 43
2025/05/15 15:53:06.357, 0 %, 0 %, 43
2025/05/15 15:53:11.358, 0 %, 0 %, 43
2025/05/15 15:53:16.359, 0 %, 0 %, 43
2025/05/15 15:53:21.360, 0 %, 0 %, 43
2025/05/15 15:53:26.361, 0 %, 0 %, 43
2025/05/15 15:53:31.362, 0 %, 0 %, 43
2025/05/15 15:53:36.363, 0 %, 0 %, 43
2025/05/15 15:53:41.363, 0 %, 0 %, 43
2025/05/15 15:53:46.364, 0 %, 0 %, 43
2025/05/15 15:53:51.365, 0 %, 0 %, 43
2025/05/15 15:53:56.366, 0 %, 0 %, 43
2025/05/15 15:54:01.367, 0 %, 0 %, 43
2025/05/15 15:54:06.368, 0 %, 0 %, 43
2025/05/15 15:54:11.369, 0 %, 0 %, 43
2025/05/15 15:54:16.370, 0 %, 0 %, 43
2025/05/15 15:54:21.371, 0 %, 0 %, 43
2025/05/15 15:54:26.372, 0 %, 0 %, 43
2025/05/15 15:54:31.372, 0 %, 0 %, 43
2025/05/15 15:54:36.374, 0 %, 0 %, 43
2025/05/15 15:54:41.375, 0 %, 0 %, 43
2025/05/15 15:54:46.375, 0 %, 0 %, 43
2025/05/15 15:54:51.376, 0 %, 0 %, 43
2025/05/15 15:54:56.378, 0 %, 0 %, 43
2025/05/15 15:55:01.379, 0 %, 0 %, 43
2025/05/15 15:55:06.380, 0 %, 0 %, 43
2025/05/15 15:55:11.381, 0 %, 0 %, 43
2025/05/15 15:55:16.382, 0 %, 0 %, 43
2025/05/15 15:55:21.383, 0 %, 0 %, 43
2025/05/15 15:55:26.384, 0 %, 0 %, 43
2025/05/15 15:55:31.384, 0 %, 0 %, 43
2025/05/15 15:55:36.385, 0 %, 0 %, 43
2025/05/15 15:55:41.386, 0 %, 0 %, 43
2025/05/15 15:55:46.387, 0 %, 0 %, 43
2025/05/15 15:55:51.388, 0 %, 0 %, 43
2025/05/15 15:55:56.389, 0 %, 0 %, 43
2025/05/15 15:56:01.390, 0 %, 0 %, 43
2025/05/15 15:56:06.391, 0 %, 0 %, 43
2025/05/15 15:56:11.392, 0 %, 0 %, 43
2025/05/15 15:56:16.393, 0 %, 0 %, 43
2025/05/15 15:56:21.394, 0 %, 0 %, 43
2025/05/15 15:56:26.395, 0 %, 0 %, 43
2025/05/15 15:56:31.396, 0 %, 0 %, 43
2025/05/15 15:56:36.397, 0 %, 0 %, 43
2025/05/15 15:56:41.398, 0 %, 0 %, 43
2025/05/15 15:56:46.399, 0 %, 0 %, 43
2025/05/15 15:56:51.400, 0 %, 0 %, 43
2025/05/15 15:56:56.401, 0 %, 0 %, 43
2025/05/15 15:57:01.402, 0 %, 0 %, 43
2025/05/15 15:57:06.403, 0 %, 0 %, 43
2025/05/15 15:57:11.403, 0 %, 0 %, 43
2025/05/15 15:57:16.404, 0 %, 0 %, 43
2025/05/15 15:57:21.405, 0 %, 0 %, 43
2025/05/15 15:57:26.406, 0 %, 0 %, 43
2025/05/15 15:57:31.407, 0 %, 0 %, 43
2025/05/15 15:57:36.408, 0 %, 0 %, 43
2025/05/15 15:57:41.409, 0 %, 0 %, 43
2025/05/15 15:57:46.409, 0 %, 0 %, 43
2025/05/15 15:57:51.410, 0 %, 0 %, 43
2025/05/15 15:57:56.411, 0 %, 0 %, 43
2025/05/15 15:58:01.412, 0 %, 0 %, 43
2025/05/15 15:58:06.413, 0 %, 0 %, 43
2025/05/15 15:58:11.414, 0 %, 0 %, 43
2025/05/15 15:58:16.415, 0 %, 0 %, 43
2025/05/15 15:58:21.416, 0 %, 0 %, 43
2025/05/15 15:58:26.418, 0 %, 0 %, 43
2025/05/15 15:58:31.419, 0 %, 0 %, 43
2025/05/15 15:58:36.420, 0 %, 0 %, 43
2025/05/15 15:58:41.420, 0 %, 0 %, 43
2025/05/15 15:58:46.421, 0 %, 0 %, 43
2025/05/15 15:58:51.422, 0 %, 0 %, 43
2025/05/15 15:58:56.423, 0 %, 0 %, 43
2025/05/15 15:59:01.424, 0 %, 0 %, 43
2025/05/15 15:59:06.425, 0 %, 0 %, 43
2025/05/15 15:59:11.426, 0 %, 0 %, 43
2025/05/15 15:59:16.427, 0 %, 0 %, 43
2025/05/15 15:59:21.428, 0 %, 0 %, 43
2025/05/15 15:59:26.429, 0 %, 0 %, 43
2025/05/15 15:59:31.429, 0 %, 0 %, 43
2025/05/15 15:59:36.430, 0 %, 0 %, 43
2025/05/15 15:59:41.431, 0 %, 0 %, 43
2025/05/15 15:59:46.432, 0 %, 0 %, 43
2025/05/15 15:59:51.433, 0 %, 0 %, 43
2025/05/15 15:59:56.434, 0 %, 0 %, 43
2025/05/15 16:00:01.436, 0 %, 0 %, 43
2025/05/15 16:00:06.437, 0 %, 0 %, 43
2025/05/15 16:00:11.438, 0 %, 0 %, 43
2025/05/15 16:00:16.438, 0 %, 0 %, 43
2025/05/15 16:00:21.439, 0 %, 0 %, 43
2025/05/15 16:00:26.441, 0 %, 0 %, 43
2025/05/15 16:00:31.441, 0 %, 0 %, 43
2025/05/15 16:00:36.442, 0 %, 0 %, 43
2025/05/15 16:00:41.443, 0 %, 0 %, 43
2025/05/15 16:00:46.444, 0 %, 0 %, 43
2025/05/15 16:00:51.445, 0 %, 0 %, 43
2025/05/15 16:00:56.446, 0 %, 0 %, 43
2025/05/15 16:01:01.447, 0 %, 0 %, 43
2025/05/15 16:01:06.448, 0 %, 0 %, 43
2025/05/15 16:01:11.449, 0 %, 0 %, 43
2025/05/15 16:01:16.450, 0 %, 0 %, 43
2025/05/15 16:01:21.451, 0 %, 0 %, 44
2025/05/15 16:01:26.452, 0 %, 0 %, 44
2025/05/15 16:01:31.453, 0 %, 0 %, 43
2025/05/15 16:01:36.454, 0 %, 0 %, 44
2025/05/15 16:01:41.455, 0 %, 0 %, 44
2025/05/15 16:01:46.456, 0 %, 0 %, 44
2025/05/15 16:01:51.457, 0 %, 0 %, 44
2025/05/15 16:01:56.458, 0 %, 0 %, 44
2025/05/15 16:02:01.458, 0 %, 0 %, 44
2025/05/15 16:02:06.459, 0 %, 0 %, 44
2025/05/15 16:02:11.460, 0 %, 0 %, 44
2025/05/15 16:02:16.461, 0 %, 0 %, 44
2025/05/15 16:02:21.461, 0 %, 0 %, 44
2025/05/15 16:02:26.462, 0 %, 0 %, 44
2025/05/15 16:02:31.463, 0 %, 0 %, 44
2025/05/15 16:02:36.463, 0 %, 0 %, 44
2025/05/15 16:02:41.464, 0 %, 0 %, 44
2025/05/15 16:02:46.465, 0 %, 0 %, 44
2025/05/15 16:02:51.466, 0 %, 0 %, 44
2025/05/15 16:02:56.467, 0 %, 0 %, 44
2025/05/15 16:03:01.467, 0 %, 0 %, 44
2025/05/15 16:03:06.468, 0 %, 0 %, 44
2025/05/15 16:03:11.468, 0 %, 0 %, 44
2025/05/15 16:03:16.469, 0 %, 0 %, 44
2025/05/15 16:03:21.470, 0 %, 0 %, 44
2025/05/15 16:03:26.470, 0 %, 0 %, 44
2025/05/15 16:03:31.471, 0 %, 0 %, 44
2025/05/15 16:03:36.472, 0 %, 0 %, 44
2025/05/15 16:03:41.472, 0 %, 0 %, 44
2025/05/15 16:03:46.473, 0 %, 0 %, 44
2025/05/15 16:03:51.474, 0 %, 0 %, 44
2025/05/15 16:03:56.474, 0 %, 0 %, 44
2025/05/15 16:04:01.475, 0 %, 0 %, 44
2025/05/15 16:04:06.475, 0 %, 0 %, 44
2025/05/15 16:04:11.476, 0 %, 0 %, 44
2025/05/15 16:04:16.476, 0 %, 0 %, 44
2025/05/15 16:04:21.477, 0 %, 0 %, 44
2025/05/15 16:04:26.477, 0 %, 0 %, 44
2025/05/15 16:04:31.478, 0 %, 0 %, 44
2025/05/15 16:04:36.479, 0 %, 0 %, 44
2025/05/15 16:04:41.479, 0 %, 0 %, 44
2025/05/15 16:04:46.480, 0 %, 0 %, 44
2025/05/15 16:04:51.481, 0 %, 0 %, 44
2025/05/15 16:04:56.481, 0 %, 0 %, 44
2025/05/15 16:05:01.482, 0 %, 0 %, 44
2025/05/15 16:05:06.482, 0 %, 0 %, 44
2025/05/15 16:05:11.483, 0 %, 0 %, 44
2025/05/15 16:05:16.483, 0 %, 0 %, 44
2025/05/15 16:05:21.484, 0 %, 0 %, 44
2025/05/15 16:05:26.485, 0 %, 0 %, 44
2025/05/15 16:05:31.485, 0 %, 0 %, 44
2025/05/15 16:05:36.486, 0 %, 0 %, 44
2025/05/15 16:05:41.487, 0 %, 0 %, 44
2025/05/15 16:05:46.487, 0 %, 0 %, 44
2025/05/15 16:05:51.488, 0 %, 0 %, 44
2025/05/15 16:05:56.488, 0 %, 0 %, 44
2025/05/15 16:06:01.489, 0 %, 0 %, 44
2025/05/15 16:06:06.489, 0 %, 0 %, 44
2025/05/15 16:06:11.490, 0 %, 0 %, 44
2025/05/15 16:06:16.491, 0 %, 0 %, 44
2025/05/15 16:06:21.491, 0 %, 0 %, 44
2025/05/15 16:06:26.492, 0 %, 0 %, 44
2025/05/15 16:06:31.492, 0 %, 0 %, 44
2025/05/15 16:06:36.493, 0 %, 0 %, 44
2025/05/15 16:06:41.493, 0 %, 0 %, 44
2025/05/15 16:06:46.494, 0 %, 0 %, 44
2025/05/15 16:06:51.495, 0 %, 0 %, 44
2025/05/15 16:06:56.495, 0 %, 0 %, 44
2025/05/15 16:07:01.495, 0 %, 0 %, 44
2025/05/15 16:07:06.496, 0 %, 0 %, 44
2025/05/15 16:07:11.496, 0 %, 0 %, 44
2025/05/15 16:07:16.497, 0 %, 0 %, 44
2025/05/15 16:07:21.497, 0 %, 0 %, 44
2025/05/15 16:07:26.498, 0 %, 0 %, 44
2025/05/15 16:07:31.498, 0 %, 0 %, 44
2025/05/15 16:07:36.499, 0 %, 0 %, 44
2025/05/15 16:07:41.499, 0 %, 0 %, 44
2025/05/15 16:07:46.500, 0 %, 0 %, 44
2025/05/15 16:07:51.501, 0 %, 0 %, 44
2025/05/15 16:07:56.501, 0 %, 0 %, 44
2025/05/15 16:08:01.502, 0 %, 0 %, 44
2025/05/15 16:08:06.502, 0 %, 0 %, 44
2025/05/15 16:08:11.503, 0 %, 0 %, 44
2025/05/15 16:08:16.503, 0 %, 0 %, 44
2025/05/15 16:08:21.504, 0 %, 0 %, 44
2025/05/15 16:08:26.504, 0 %, 0 %, 44
2025/05/15 16:08:31.505, 0 %, 0 %, 44
2025/05/15 16:08:36.505, 0 %, 0 %, 44
2025/05/15 16:08:41.506, 0 %, 0 %, 44
2025/05/15 16:08:46.506, 0 %, 0 %, 44
2025/05/15 16:08:51.507, 0 %, 0 %, 44
2025/05/15 16:08:56.507, 0 %, 0 %, 44
2025/05/15 16:09:01.508, 0 %, 0 %, 44
2025/05/15 16:09:06.508, 0 %, 0 %, 44
2025/05/15 16:09:11.509, 0 %, 0 %, 44
2025/05/15 16:09:16.509, 0 %, 0 %, 44
2025/05/15 16:09:21.510, 0 %, 0 %, 44
2025/05/15 16:09:26.510, 0 %, 0 %, 44
2025/05/15 16:09:31.511, 0 %, 0 %, 44
2025/05/15 16:09:36.511, 0 %, 0 %, 44
2025/05/15 16:09:41.512, 0 %, 0 %, 44
2025/05/15 16:09:46.512, 0 %, 0 %, 44
2025/05/15 16:09:51.512, 0 %, 0 %, 44
2025/05/15 16:09:56.513, 0 %, 0 %, 44
2025/05/15 16:10:01.513, 0 %, 0 %, 44
2025/05/15 16:10:06.514, 0 %, 0 %, 44
2025/05/15 16:10:11.514, 0 %, 0 %, 44
2025/05/15 16:10:16.515, 0 %, 0 %, 44
2025/05/15 16:10:21.515, 0 %, 0 %, 44
2025/05/15 16:10:26.516, 0 %, 0 %, 44
2025/05/15 16:10:31.516, 0 %, 0 %, 44
2025/05/15 16:10:36.517, 0 %, 0 %, 44
2025/05/15 16:10:41.517, 0 %, 0 %, 44
2025/05/15 16:10:46.518, 0 %, 0 %, 44
2025/05/15 16:10:51.518, 0 %, 0 %, 44
2025/05/15 16:10:56.519, 0 %, 0 %, 44
2025/05/15 16:11:01.519, 0 %, 0 %, 44
2025/05/15 16:11:06.519, 0 %, 0 %, 44
2025/05/15 16:11:11.520, 0 %, 0 %, 44
2025/05/15 16:11:16.521, 0 %, 0 %, 44
2025/05/15 16:11:21.521, 0 %, 0 %, 44
2025/05/15 16:11:26.521, 0 %, 0 %, 44
2025/05/15 16:11:31.522, 0 %, 0 %, 44
2025/05/15 16:11:36.522, 0 %, 0 %, 44
2025/05/15 16:11:41.523, 0 %, 0 %, 44
2025/05/15 16:11:46.523, 0 %, 0 %, 44
2025/05/15 16:11:51.524, 0 %, 0 %, 44
2025/05/15 16:11:56.524, 0 %, 0 %, 44
2025/05/15 16:12:01.525, 0 %, 0 %, 44
2025/05/15 16:12:06.525, 0 %, 0 %, 44
2025/05/15 16:12:11.526, 0 %, 0 %, 44
2025/05/15 16:12:16.526, 0 %, 0 %, 44
2025/05/15 16:12:21.527, 0 %, 0 %, 44
2025/05/15 16:12:26.527, 0 %, 0 %, 44
2025/05/15 16:12:31.527, 0 %, 0 %, 44
2025/05/15 16:12:36.528, 0 %, 0 %, 44
2025/05/15 16:12:41.528, 0 %, 0 %, 44
2025/05/15 16:12:46.529, 0 %, 0 %, 44
2025/05/15 16:12:51.529, 0 %, 0 %, 44
2025/05/15 16:12:56.530, 0 %, 0 %, 44
2025/05/15 16:13:01.530, 0 %, 0 %, 44
2025/05/15 16:13:06.531, 0 %, 0 %, 44
2025/05/15 16:13:11.531, 0 %, 0 %, 44
2025/05/15 16:13:16.532, 0 %, 0 %, 44
2025/05/15 16:13:21.532, 0 %, 0 %, 44
2025/05/15 16:13:26.532, 0 %, 0 %, 44
2025/05/15 16:13:31.533, 0 %, 0 %, 44
2025/05/15 16:13:36.533, 0 %, 0 %, 44
2025/05/15 16:13:41.534, 0 %, 0 %, 44
2025/05/15 16:13:46.534, 0 %, 0 %, 44
2025/05/15 16:13:51.535, 0 %, 0 %, 44
2025/05/15 16:13:56.535, 0 %, 0 %, 44
2025/05/15 16:14:01.536, 0 %, 0 %, 44
2025/05/15 16:14:06.536, 0 %, 0 %, 45
2025/05/15 16:14:11.536, 0 %, 0 %, 45
2025/05/15 16:14:16.537, 0 %, 0 %, 45
2025/05/15 16:14:21.537, 0 %, 0 %, 45
2025/05/15 16:14:26.538, 0 %, 0 %, 45
2025/05/15 16:14:31.538, 0 %, 0 %, 45
2025/05/15 16:14:36.539, 0 %, 0 %, 45
2025/05/15 16:14:41.539, 0 %, 0 %, 45
2025/05/15 16:14:46.540, 0 %, 0 %, 45
2025/05/15 16:14:51.540, 0 %, 0 %, 45
2025/05/15 16:14:56.540, 0 %, 0 %, 45
2025/05/15 16:15:01.541, 0 %, 0 %, 45
2025/05/15 16:15:06.541, 0 %, 0 %, 45
2025/05/15 16:15:11.542, 0 %, 0 %, 45
2025/05/15 16:15:16.542, 0 %, 0 %, 45
2025/05/15 16:15:21.543, 0 %, 0 %, 45
2025/05/15 16:15:26.543, 0 %, 0 %, 45
2025/05/15 16:15:31.543, 0 %, 0 %, 45
2025/05/15 16:15:36.544, 0 %, 0 %, 45
2025/05/15 16:15:41.544, 0 %, 0 %, 45
2025/05/15 16:15:46.545, 0 %, 0 %, 45
2025/05/15 16:15:51.545, 0 %, 0 %, 45
2025/05/15 16:15:56.546, 0 %, 0 %, 45
2025/05/15 16:16:01.546, 0 %, 0 %, 45
2025/05/15 16:16:06.546, 0 %, 0 %, 45
2025/05/15 16:16:11.547, 0 %, 0 %, 45
2025/05/15 16:16:16.547, 0 %, 0 %, 45
2025/05/15 16:16:21.548, 0 %, 0 %, 45
2025/05/15 16:16:26.548, 0 %, 0 %, 45
