timestamp,gpu_util,fb_used,fb_free,temperature,power_usage,energy_consumption
2025-08-31T23:41:32.757459,0.0,84242.0,11107.0,47.0,130.999,532049028602.0
2025-08-31T23:41:32.857512,0.0,84242.0,11107.0,47.0,131.065,532049041723.0
2025-08-31T23:41:32.957939,0.0,84242.0,11107.0,47.0,131.09,532049054805.0
2025-08-31T23:41:33.058156,0.0,84242.0,11107.0,47.0,131.092,532049067927.0
2025-08-31T23:41:33.158116,0.0,84242.0,11107.0,47.0,131.096,532049081012.0
2025-08-31T23:41:33.258242,0.0,84242.0,11107.0,47.0,131.087,532049094146.0
2025-08-31T23:41:33.358061,0.0,84242.0,11107.0,47.0,131.111,532049107223.0
2025-08-31T23:41:33.458076,0.0,84242.0,11107.0,47.0,131.067,532049120345.0
2025-08-31T23:41:33.558119,0.0,84242.0,11107.0,47.0,131.123,532049133473.0
2025-08-31T23:41:33.658084,0.0,84242.0,11107.0,47.0,131.112,532049146581.0
2025-08-31T23:41:33.758230,0.0,84242.0,11107.0,47.0,131.104,532049159703.0
2025-08-31T23:41:33.858054,0.0,84242.0,11107.0,47.0,131.05,532049172747.0
2025-08-31T23:41:33.958281,0.0,84242.0,11107.0,47.0,131.063,532049185879.0
2025-08-31T23:41:34.058148,0.0,84242.0,11107.0,47.0,131.058,532049198949.0
2025-08-31T23:41:34.158195,0.0,84242.0,11107.0,47.0,131.069,532049212057.0
2025-08-31T23:41:34.258119,0.0,84242.0,11107.0,47.0,131.121,532049225135.0
2025-08-31T23:41:34.358103,0.0,84242.0,11107.0,47.0,131.121,532049225135.0
2025-08-31T23:41:34.458202,0.0,84242.0,11107.0,47.0,131.073,532049238262.0
2025-08-31T23:41:34.558219,0.0,84242.0,11107.0,47.0,131.093,532049251327.0
2025-08-31T23:41:34.658080,0.0,84242.0,11107.0,47.0,131.03,532049264447.0
2025-08-31T23:41:34.758031,0.0,84242.0,11107.0,47.0,131.066,532049277517.0
2025-08-31T23:41:34.858231,0.0,84242.0,11107.0,47.0,131.09,532049303750.0
2025-08-31T23:41:34.958273,0.0,84242.0,11107.0,47.0,131.117,532049316881.0
2025-08-31T23:41:35.058188,0.0,84242.0,11107.0,47.0,131.131,532049329995.0
2025-08-31T23:41:35.158176,0.0,84242.0,11107.0,47.0,131.158,532049343117.0
2025-08-31T23:41:35.258092,0.0,84242.0,11107.0,47.0,131.166,532049356217.0
2025-08-31T23:41:35.358033,0.0,84242.0,11107.0,47.0,131.13,532049369314.0
2025-08-31T23:41:35.458073,0.0,84242.0,11107.0,47.0,131.191,532049382437.0
2025-08-31T23:41:35.558069,0.0,84242.0,11107.0,47.0,131.141,532049395534.0
2025-08-31T23:41:35.658044,0.0,84242.0,11107.0,47.0,131.212,532049408681.0
2025-08-31T23:41:35.758103,0.0,84242.0,11107.0,47.0,131.179,532049421764.0
2025-08-31T23:41:35.858037,0.0,84242.0,11107.0,47.0,131.189,532049434892.0
2025-08-31T23:41:35.958080,0.0,84242.0,11107.0,47.0,131.18,532049447998.0
2025-08-31T23:41:36.058184,0.0,84242.0,11107.0,47.0,131.15,532049461127.0
2025-08-31T23:41:36.158181,0.0,84242.0,11107.0,47.0,131.165,532049474213.0
2025-08-31T23:41:36.258180,0.0,84242.0,11107.0,47.0,131.139,532049487299.0
2025-08-31T23:41:36.358092,0.0,84242.0,11107.0,47.0,131.193,532049500407.0
2025-08-31T23:41:36.458142,0.0,84242.0,11107.0,47.0,131.131,532049513504.0
2025-08-31T23:41:36.558103,0.0,84242.0,11107.0,47.0,131.176,532049526618.0
2025-08-31T23:41:36.658294,0.0,84242.0,11107.0,47.0,131.035,532049539658.0
2025-08-31T23:41:36.758265,0.0,84242.0,11107.0,47.0,131.032,532049552748.0
2025-08-31T23:41:36.858179,0.0,84242.0,11107.0,47.0,130.969,532049565819.0
2025-08-31T23:41:36.958328,0.0,84242.0,11107.0,47.0,130.952,532049565819.0
2025-08-31T23:41:37.058209,0.0,84242.0,11107.0,47.0,130.978,532049578921.0
2025-08-31T23:41:37.158168,0.0,84242.0,11107.0,47.0,131.0,532049592015.0
2025-08-31T23:41:37.258186,0.0,84242.0,11107.0,47.0,131.066,532049605174.0
2025-08-31T23:41:37.358232,0.0,84242.0,11107.0,47.0,131.053,532049618263.0
2025-08-31T23:41:37.458152,0.0,84242.0,11107.0,47.0,131.095,532049644489.0
2025-08-31T23:41:37.558173,0.0,84242.0,11107.0,47.0,131.082,532049657633.0
2025-08-31T23:41:37.658053,0.0,84242.0,11107.0,47.0,131.199,532049670732.0
2025-08-31T23:41:37.757938,0.0,84242.0,11107.0,47.0,131.201,532049683891.0
2025-08-31T23:41:37.857985,0.0,84242.0,11107.0,47.0,131.29,532049696986.0
2025-08-31T23:41:37.958147,0.0,84242.0,11107.0,47.0,131.257,532049710134.0
2025-08-31T23:41:38.058224,0.0,84242.0,11107.0,47.0,131.309,532049723238.0
2025-08-31T23:41:38.158243,0.0,84242.0,11107.0,47.0,131.215,532049736356.0
2025-08-31T23:41:38.258205,0.0,84242.0,11107.0,47.0,131.233,532049749456.0
2025-08-31T23:41:38.358246,0.0,84242.0,11107.0,47.0,131.19,532049762557.0
2025-08-31T23:41:38.458568,0.0,84242.0,11107.0,47.0,131.28,532049775701.0
2025-08-31T23:41:38.557834,0.0,84242.0,11107.0,47.0,131.208,532049788809.0
2025-08-31T23:41:38.658443,0.0,84242.0,11107.0,47.0,131.223,532049801925.0
2025-08-31T23:41:38.758140,0.0,84242.0,11107.0,47.0,131.162,532049815000.0
2025-08-31T23:41:38.858198,0.0,84242.0,11107.0,47.0,131.133,532049828112.0
2025-08-31T23:41:38.958312,0.0,84242.0,11107.0,47.0,131.133,532049841194.0
2025-08-31T23:41:39.058165,0.0,84242.0,11107.0,47.0,131.076,532049854316.0
2025-08-31T23:41:39.158255,0.0,84242.0,11107.0,47.0,131.159,532049867400.0
2025-08-31T23:41:39.258257,0.0,84242.0,11107.0,47.0,131.126,532049880528.0
2025-08-31T23:41:39.358229,0.0,84242.0,11107.0,47.0,131.176,532049893649.0
2025-08-31T23:41:39.458188,0.0,84242.0,11107.0,47.0,131.079,532049906751.0
2025-08-31T23:41:39.558100,0.0,84242.0,11107.0,47.0,131.16,532049919876.0
2025-08-31T23:41:39.658191,0.0,84242.0,11107.0,47.0,131.16,532049932994.0
2025-08-31T23:41:39.758205,0.0,84242.0,11107.0,47.0,131.127,532049932994.0
2025-08-31T23:41:39.858206,0.0,84242.0,11107.0,47.0,131.167,532049946112.0
2025-08-31T23:41:39.958069,0.0,84242.0,11107.0,47.0,131.19,532049959194.0
2025-08-31T23:41:40.057886,0.0,84242.0,11107.0,47.0,131.234,532049972361.0
2025-08-31T23:41:40.157994,0.0,84242.0,11107.0,47.0,131.292,532049998611.0
2025-08-31T23:41:40.258240,0.0,84242.0,11107.0,47.0,131.218,532050011688.0
2025-08-31T23:41:40.358186,0.0,84242.0,11107.0,47.0,131.269,532050024847.0
2025-08-31T23:41:40.458176,0.0,84242.0,11107.0,47.0,131.236,532050037929.0
2025-08-31T23:41:40.558130,0.0,84242.0,11107.0,47.0,131.245,532050051041.0
2025-08-31T23:41:40.658180,0.0,84242.0,11107.0,47.0,131.188,532050064104.0
2025-08-31T23:41:40.758175,0.0,84242.0,11107.0,47.0,131.222,532050077237.0
2025-08-31T23:41:40.858154,0.0,84242.0,11107.0,47.0,131.192,532050090312.0
2025-08-31T23:41:40.957955,0.0,84242.0,11107.0,47.0,131.15,532050103425.0
2025-08-31T23:41:41.058022,0.0,84242.0,11107.0,47.0,131.168,532050116529.0
2025-08-31T23:41:41.158205,0.0,84242.0,11107.0,47.0,131.111,532050129646.0
2025-08-31T23:41:41.258245,0.0,84242.0,11107.0,47.0,131.135,532050142747.0
2025-08-31T23:41:41.357532,0.0,84242.0,11107.0,47.0,131.08,532050155853.0
2025-08-31T23:41:41.458164,0.0,84242.0,11107.0,47.0,131.142,532050168970.0
2025-08-31T23:41:41.558128,0.0,84242.0,11107.0,47.0,131.137,532050182093.0
2025-08-31T23:41:41.658244,0.0,84242.0,11107.0,47.0,131.158,532050195209.0
2025-08-31T23:41:41.758231,0.0,84242.0,11107.0,47.0,131.19,532050208321.0
2025-08-31T23:41:41.858120,0.0,84242.0,11107.0,47.0,131.204,532050221471.0
2025-08-31T23:41:41.958226,0.0,84242.0,11107.0,47.0,131.239,532050234577.0
2025-08-31T23:41:42.058202,0.0,84242.0,11107.0,47.0,131.192,532050247719.0
2025-08-31T23:41:42.158205,0.0,84242.0,11107.0,47.0,131.252,532050260791.0
2025-08-31T23:41:42.258008,0.0,84242.0,11107.0,47.0,131.248,532050273938.0
2025-08-31T23:41:42.358222,0.0,84242.0,11107.0,47.0,131.265,532050287024.0
2025-08-31T23:41:42.458075,0.0,84242.0,11107.0,47.0,131.265,532050287024.0
2025-08-31T23:41:42.558022,0.0,84242.0,11107.0,47.0,131.232,532050300145.0
2025-08-31T23:41:42.658299,0.0,84242.0,11107.0,47.0,131.321,532050313272.0
2025-08-31T23:41:42.758474,0.0,84242.0,11107.0,47.0,131.272,532050326423.0
2025-08-31T23:41:42.857557,0.0,84242.0,11107.0,47.0,131.28,532050339515.0
2025-08-31T23:41:42.958294,0.0,84242.0,11107.0,47.0,131.321,532050365809.0
2025-08-31T23:41:43.058235,0.0,84242.0,11107.0,47.0,131.29,532050378905.0
2025-08-31T23:41:43.158349,0.0,84242.0,11107.0,47.0,131.373,532050392061.0
2025-08-31T23:41:43.258192,0.0,84242.0,11107.0,47.0,131.269,532050405119.0
2025-08-31T23:41:43.358348,0.0,84242.0,11107.0,47.0,131.323,532050418240.0
2025-08-31T23:41:43.458252,0.0,84242.0,11107.0,47.0,131.24,532050431298.0
2025-08-31T23:41:43.558285,0.0,84242.0,11107.0,47.0,131.25,532050444432.0
2025-08-31T23:41:43.658257,0.0,84242.0,11107.0,47.0,131.22,532050457554.0
2025-08-31T23:41:43.758277,0.0,84242.0,11107.0,47.0,131.267,532050470687.0
2025-08-31T23:41:43.858212,0.0,84242.0,11107.0,47.0,131.24,532050483766.0
2025-08-31T23:41:43.958261,0.0,84242.0,11107.0,47.0,131.156,532050496880.0
2025-08-31T23:41:44.058214,0.0,84242.0,11107.0,47.0,131.213,532050510009.0
2025-08-31T23:41:44.158014,0.0,84242.0,11107.0,47.0,131.199,532050523156.0
2025-08-31T23:41:44.257609,0.0,84242.0,11107.0,47.0,131.247,532050536275.0
2025-08-31T23:41:44.358231,0.0,84242.0,11107.0,47.0,131.221,532050549368.0
2025-08-31T23:41:44.458167,0.0,84242.0,11107.0,47.0,131.332,532050562511.0
2025-08-31T23:41:44.558318,0.0,84242.0,11107.0,47.0,131.245,532050575597.0
2025-08-31T23:41:44.658190,0.0,84242.0,11107.0,47.0,131.233,532050588719.0
2025-08-31T23:41:44.758279,0.0,84242.0,11107.0,47.0,131.185,532050601785.0
2025-08-31T23:41:44.858224,0.0,84242.0,11107.0,47.0,131.202,532050614898.0
2025-08-31T23:41:44.958202,0.0,84242.0,11107.0,47.0,131.215,532050627994.0
2025-08-31T23:41:45.058149,0.0,84242.0,11107.0,47.0,131.17,532050641139.0
2025-08-31T23:41:45.158187,0.0,84242.0,11107.0,47.0,131.151,532050654225.0
2025-08-31T23:41:45.258207,0.0,84242.0,11107.0,47.0,131.151,532050667334.0
2025-08-31T23:41:45.358485,0.0,84242.0,11107.0,47.0,131.143,532050667334.0
2025-08-31T23:41:45.458287,0.0,84242.0,11107.0,47.0,131.129,532050680405.0
2025-08-31T23:41:45.558276,0.0,84242.0,11107.0,47.0,131.049,532050693512.0
2025-08-31T23:41:45.658239,0.0,84242.0,11107.0,47.0,131.118,532050706598.0
2025-08-31T23:41:45.758208,0.0,84242.0,11107.0,47.0,131.103,532050732816.0
2025-08-31T23:41:45.857980,0.0,84242.0,11107.0,47.0,131.158,532050745965.0
2025-08-31T23:41:45.958113,0.0,84242.0,11107.0,47.0,131.177,532050759087.0
2025-08-31T23:41:46.058106,0.0,84242.0,11107.0,47.0,131.147,532050772192.0
2025-08-31T23:41:46.158185,0.0,84242.0,11107.0,47.0,131.18,532050785333.0
2025-08-31T23:41:46.258245,0.0,84242.0,11107.0,47.0,131.215,532050798454.0
2025-08-31T23:41:46.358310,0.0,84242.0,11107.0,47.0,131.287,532050811591.0
2025-08-31T23:41:46.458268,0.0,84242.0,11107.0,47.0,137.41,532050837685.0
2025-08-31T23:41:46.558180,0.0,84242.0,11107.0,55.0,190.873,532050904395.0
2025-08-31T23:41:46.658220,22.0,84242.0,11107.0,59.0,245.285,532050975085.0
2025-08-31T23:41:46.758255,22.0,84242.0,11107.0,60.0,298.99,532051038636.0
2025-08-31T23:41:46.858175,100.0,84242.0,11107.0,61.0,351.188,532051099627.0
2025-08-31T23:41:46.958198,100.0,84242.0,11107.0,60.0,401.845,532051157145.0
2025-08-31T23:41:47.058196,87.0,84242.0,11107.0,63.0,455.513,532051224919.0
2025-08-31T23:41:47.158219,87.0,84242.0,11107.0,63.0,455.513,532051291100.0
2025-08-31T23:41:47.258223,100.0,84242.0,11107.0,64.0,507.886,532051356446.0
2025-08-31T23:41:47.358214,100.0,84242.0,11107.0,66.0,560.78,532051423248.0
2025-08-31T23:41:47.458215,100.0,84242.0,11107.0,64.0,613.113,532051473863.0
2025-08-31T23:41:47.558165,100.0,84242.0,11107.0,59.0,633.843,532051473863.0
2025-08-31T23:41:47.658160,90.0,84242.0,11107.0,58.0,597.731,532051505774.0
2025-08-31T23:41:47.758172,90.0,84242.0,11107.0,58.0,567.082,532051539682.0
2025-08-31T23:41:47.864872,77.0,84242.0,11107.0,57.0,534.347,532051616429.0
2025-08-31T23:41:47.957956,77.0,84242.0,11107.0,63.0,521.179,532051677259.0
2025-08-31T23:41:48.057932,78.0,84242.0,11107.0,62.0,500.083,532051723417.0
2025-08-31T23:41:48.158179,83.0,84242.0,11107.0,59.0,468.665,532051760621.0
2025-08-31T23:41:48.258121,83.0,84242.0,11107.0,63.0,459.38,532051819914.0
2025-08-31T23:41:48.358015,84.0,84242.0,11107.0,59.0,418.736,532051851409.0
2025-08-31T23:41:48.458053,84.0,84242.0,11107.0,57.0,403.42,532051880242.0
2025-08-31T23:41:48.558048,86.0,84242.0,11107.0,56.0,401.507,532051909111.0
2025-08-31T23:41:48.657949,86.0,84242.0,11107.0,55.0,394.219,532051936527.0
2025-08-31T23:41:48.757910,86.0,84242.0,11107.0,54.0,382.224,532051962758.0
2025-08-31T23:41:48.858100,91.0,84242.0,11107.0,57.0,376.299,532051996880.0
2025-08-31T23:41:48.958096,91.0,84242.0,11107.0,61.0,375.907,532051996880.0
2025-08-31T23:41:49.058122,66.0,84242.0,11107.0,63.0,389.708,532052048674.0
2025-08-31T23:41:49.158148,66.0,84242.0,11107.0,63.0,399.413,532052110857.0
2025-08-31T23:41:49.258161,93.0,84242.0,11107.0,66.0,427.3,532052226586.0
2025-08-31T23:41:49.358169,93.0,84242.0,11107.0,67.0,471.685,532052297967.0
2025-08-31T23:41:49.458152,85.0,84242.0,11107.0,65.0,505.49,532052365437.0
2025-08-31T23:41:49.558158,85.0,84242.0,11107.0,66.0,542.466,532052428356.0
2025-08-31T23:41:49.658150,100.0,84242.0,11107.0,67.0,542.466,532052496791.0
2025-08-31T23:41:49.758219,100.0,84242.0,11107.0,68.0,586.281,532052568374.0
2025-08-31T23:41:49.858155,100.0,84242.0,11107.0,63.0,618.06,532052629062.0
2025-08-31T23:41:49.958161,100.0,84242.0,11107.0,61.0,589.071,532052662600.0
2025-08-31T23:41:50.058118,93.0,84242.0,11107.0,60.0,573.687,532052695538.0
2025-08-31T23:41:50.158058,93.0,84242.0,11107.0,60.0,573.687,532052729807.0
2025-08-31T23:41:50.258165,93.0,84242.0,11107.0,60.0,551.87,532052729807.0
2025-08-31T23:41:50.358237,68.0,84242.0,11107.0,58.0,502.1,532052772464.0
2025-08-31T23:41:50.458020,68.0,84242.0,11107.0,55.0,446.046,532052788651.0
2025-08-31T23:41:50.558029,0.0,84242.0,11107.0,54.0,400.669,532052802430.0
2025-08-31T23:41:50.658205,0.0,84242.0,11107.0,59.0,387.665,532052886204.0
2025-08-31T23:41:50.758002,71.0,84242.0,11107.0,60.0,354.133,532052925371.0
2025-08-31T23:41:50.858154,71.0,84242.0,11107.0,61.0,340.559,532052970624.0
2025-08-31T23:41:50.958063,79.0,84242.0,11107.0,63.0,364.152,532053024976.0
2025-08-31T23:41:51.058179,79.0,84242.0,11107.0,59.0,362.131,532053059756.0
2025-08-31T23:41:51.158151,87.0,84242.0,11107.0,57.0,362.131,532053089045.0
2025-08-31T23:41:51.258114,87.0,84242.0,11107.0,57.0,355.269,532053117949.0
2025-08-31T23:41:51.358192,88.0,84242.0,11107.0,56.0,345.411,532053146734.0
2025-08-31T23:41:51.458220,88.0,84242.0,11107.0,55.0,364.779,532053175340.0
2025-08-31T23:41:51.558065,92.0,84242.0,11107.0,55.0,364.916,532053202113.0
2025-08-31T23:41:51.658138,92.0,84242.0,11107.0,54.0,344.968,532053226552.0
2025-08-31T23:41:51.758228,70.0,84242.0,11107.0,59.0,355.021,532053274197.0
2025-08-31T23:41:51.858174,70.0,84242.0,11107.0,61.0,372.845,532053331997.0
2025-08-31T23:41:51.958183,89.0,84242.0,11107.0,64.0,373.725,532053397822.0
2025-08-31T23:41:52.057525,89.0,84242.0,11107.0,64.0,412.834,532053449737.0
2025-08-31T23:41:52.157799,86.0,84242.0,11107.0,65.0,457.269,532053521092.0
2025-08-31T23:41:52.258223,86.0,84242.0,11107.0,66.0,500.396,532053591516.0
2025-08-31T23:41:52.358167,86.0,84242.0,11107.0,66.0,500.396,532053662457.0
2025-08-31T23:41:52.458177,100.0,84242.0,11107.0,66.0,535.79,532053662457.0
2025-08-31T23:41:52.558184,100.0,84242.0,11107.0,67.0,582.991,532053732406.0
2025-08-31T23:41:52.658177,100.0,84242.0,11107.0,68.0,625.832,532053801472.0
2025-08-31T23:41:52.758219,100.0,84242.0,11107.0,69.0,638.733,532053915244.0
2025-08-31T23:41:52.858188,100.0,84242.0,11107.0,63.0,617.041,532053948155.0
2025-08-31T23:41:52.958182,76.0,84242.0,11107.0,61.0,593.215,532053983281.0
2025-08-31T23:41:53.058240,76.0,84242.0,11107.0,60.0,577.044,532054025743.0
2025-08-31T23:41:53.158026,81.0,84242.0,11107.0,62.0,546.45,532054071127.0
2025-08-31T23:41:53.258158,81.0,84242.0,11107.0,65.0,526.744,532054122608.0
2025-08-31T23:41:53.358197,78.0,84242.0,11107.0,64.0,508.877,532054175375.0
2025-08-31T23:41:53.458205,78.0,84242.0,11107.0,62.0,486.637,532054222388.0
2025-08-31T23:41:53.558211,86.0,84242.0,11107.0,63.0,464.708,532054269141.0
2025-08-31T23:41:53.658042,86.0,84242.0,11107.0,59.0,428.907,532054296505.0
2025-08-31T23:41:53.758260,80.0,84242.0,11107.0,58.0,408.401,532054325507.0
2025-08-31T23:41:53.858170,80.0,84242.0,11107.0,57.0,405.881,532054355518.0
2025-08-31T23:41:53.958280,89.0,84242.0,11107.0,56.0,398.51,532054383341.0
2025-08-31T23:41:54.058141,89.0,84242.0,11107.0,55.0,379.287,532054409604.0
2025-08-31T23:41:54.158204,93.0,84242.0,11107.0,55.0,358.849,532054436463.0
2025-08-31T23:41:54.258093,93.0,84242.0,11107.0,60.0,341.817,532054461637.0
2025-08-31T23:41:54.358190,77.0,84242.0,11107.0,60.0,351.219,532054517911.0
2025-08-31T23:41:54.458172,77.0,84242.0,11107.0,60.0,351.219,532054575747.0
2025-08-31T23:41:54.557967,77.0,84242.0,11107.0,64.0,354.048,532054575747.0
2025-08-31T23:41:54.658018,91.0,84242.0,11107.0,64.0,368.296,532054634717.0
2025-08-31T23:41:54.758116,91.0,84242.0,11107.0,65.0,405.404,532054691908.0
2025-08-31T23:41:54.858244,85.0,84242.0,11107.0,66.0,445.277,532054829376.0
2025-08-31T23:41:54.958046,85.0,84242.0,11107.0,68.0,531.853,532054893132.0
2025-08-31T23:41:55.058313,100.0,84242.0,11107.0,68.0,575.15,532054962598.0
2025-08-31T23:41:55.157619,100.0,84242.0,11107.0,67.0,619.549,532055034101.0
2025-08-31T23:41:55.258214,100.0,84242.0,11107.0,68.0,640.778,532055100109.0
2025-08-31T23:41:55.358243,100.0,84242.0,11107.0,64.0,609.76,532055146002.0
2025-08-31T23:41:55.458114,100.0,84242.0,11107.0,62.0,583.282,532055180659.0
2025-08-31T23:41:55.557952,100.0,84242.0,11107.0,61.0,583.282,532055211799.0
2025-08-31T23:41:55.658211,78.0,84242.0,11107.0,61.0,570.812,532055252872.0
2025-08-31T23:41:55.758232,78.0,84242.0,11107.0,61.0,547.405,532055294725.0
2025-08-31T23:41:55.858111,69.0,84242.0,11107.0,63.0,527.7,532055355237.0
2025-08-31T23:41:55.958235,69.0,84242.0,11107.0,61.0,518.614,532055406438.0
2025-08-31T23:41:56.058168,80.0,84242.0,11107.0,64.0,492.057,532055446235.0
2025-08-31T23:41:56.158205,80.0,84242.0,11107.0,62.0,472.743,532055501561.0
2025-08-31T23:41:56.258227,85.0,84242.0,11107.0,59.0,440.31,532055534804.0
2025-08-31T23:41:56.358092,85.0,84242.0,11107.0,58.0,417.048,532055564097.0
2025-08-31T23:41:56.458262,87.0,84242.0,11107.0,58.0,413.187,532055592846.0
2025-08-31T23:41:56.557916,87.0,84242.0,11107.0,58.0,413.187,532055592846.0
2025-08-31T23:41:56.657917,87.0,84242.0,11107.0,57.0,400.89,532055622162.0
2025-08-31T23:41:56.758058,92.0,84242.0,11107.0,56.0,378.76,532055650747.0
2025-08-31T23:41:56.858247,75.0,84242.0,11107.0,61.0,378.105,532055736203.0
2025-08-31T23:41:56.958186,75.0,84242.0,11107.0,64.0,386.284,532055794480.0
2025-08-31T23:41:57.058164,81.0,84242.0,11107.0,65.0,399.622,532055845455.0
2025-08-31T23:41:57.158227,81.0,84242.0,11107.0,65.0,415.801,532055913822.0
2025-08-31T23:41:57.258216,100.0,84242.0,11107.0,66.0,454.944,532055980788.0
2025-08-31T23:41:57.357523,100.0,84242.0,11107.0,66.0,494.181,532056051427.0
2025-08-31T23:41:57.458154,100.0,84242.0,11107.0,67.0,534.445,532056119591.0
2025-08-31T23:41:57.557971,100.0,84242.0,11107.0,67.0,569.689,532056184857.0
2025-08-31T23:41:57.658193,100.0,84242.0,11107.0,69.0,602.664,532056247618.0
2025-08-31T23:41:57.758181,100.0,84242.0,11107.0,63.0,635.441,532056312725.0
2025-08-31T23:41:57.858177,85.0,84242.0,11107.0,62.0,606.881,532056349198.0
2025-08-31T23:41:57.957995,85.0,84242.0,11107.0,62.0,606.881,532056382888.0
2025-08-31T23:41:58.058115,85.0,84242.0,11107.0,61.0,583.965,532056382888.0
2025-08-31T23:41:58.158090,77.0,84242.0,11107.0,64.0,566.822,532056414560.0
2025-08-31T23:41:58.257984,77.0,84242.0,11107.0,62.0,535.56,532056460002.0
2025-08-31T23:41:58.358044,79.0,84242.0,11107.0,65.0,520.949,532056564636.0
2025-08-31T23:41:58.457992,79.0,84242.0,11107.0,64.0,498.561,532056607859.0
2025-08-31T23:41:58.558081,83.0,84242.0,11107.0,64.0,480.154,532056656040.0
2025-08-31T23:41:58.658037,83.0,84242.0,11107.0,62.0,456.022,532056694090.0
2025-08-31T23:41:58.758055,78.0,84242.0,11107.0,59.0,434.845,532056724144.0
2025-08-31T23:41:58.858063,78.0,84242.0,11107.0,58.0,408.442,532056753605.0
2025-08-31T23:41:58.958066,87.0,84242.0,11107.0,58.0,403.339,532056781751.0
2025-08-31T23:41:59.057982,87.0,84242.0,11107.0,58.0,396.187,532056809039.0
2025-08-31T23:41:59.158039,92.0,84242.0,11107.0,57.0,390.473,532056832636.0
2025-08-31T23:41:59.258220,92.0,84242.0,11107.0,56.0,374.692,532056886420.0
2025-08-31T23:41:59.358243,73.0,84242.0,11107.0,62.0,381.494,532056945462.0
2025-08-31T23:41:59.458201,73.0,84242.0,11107.0,64.0,397.126,532056945462.0
2025-08-31T23:41:59.558176,95.0,84242.0,11107.0,65.0,397.389,532057006457.0
2025-08-31T23:41:59.658155,95.0,84242.0,11107.0,65.0,424.108,532057057905.0
2025-08-31T23:41:59.758217,86.0,84242.0,11107.0,68.0,461.988,532057127330.0
2025-08-31T23:41:59.858199,86.0,84242.0,11107.0,68.0,503.484,532057268906.0
2025-08-31T23:41:59.958164,100.0,84242.0,11107.0,68.0,542.733,532057341026.0
2025-08-31T23:42:00.058176,100.0,84242.0,11107.0,70.0,588.396,532057404063.0
2025-08-31T23:42:00.158158,100.0,84242.0,11107.0,66.0,629.348,532057469958.0
2025-08-31T23:42:00.258186,100.0,84242.0,11107.0,63.0,627.937,532057507503.0
2025-08-31T23:42:00.358077,86.0,84242.0,11107.0,61.0,593.216,532057541821.0
2025-08-31T23:42:00.458374,86.0,84242.0,11107.0,61.0,564.511,532057573484.0
2025-08-31T23:42:00.558020,77.0,84242.0,11107.0,62.0,555.399,532057616594.0
2025-08-31T23:42:00.658135,77.0,84242.0,11107.0,65.0,527.97,532057658064.0
2025-08-31T23:42:00.758062,75.0,84242.0,11107.0,64.0,519.034,532057720554.0
2025-08-31T23:42:00.858169,75.0,84242.0,11107.0,64.0,490.126,532057767205.0
2025-08-31T23:42:00.958126,84.0,84242.0,11107.0,64.0,462.531,532057807157.0
2025-08-31T23:42:01.058156,84.0,84242.0,11107.0,60.0,435.305,532057851129.0
2025-08-31T23:42:01.158146,75.0,84242.0,11107.0,59.0,405.423,532057882550.0
2025-08-31T23:42:01.258151,75.0,84242.0,11107.0,59.0,399.746,532057911489.0
2025-08-31T23:42:01.358131,75.0,84242.0,11107.0,59.0,399.746,532057942149.0
2025-08-31T23:42:01.457994,85.0,84242.0,11107.0,58.0,393.623,532057942149.0
2025-08-31T23:42:01.558033,85.0,84242.0,11107.0,56.0,389.004,532057968801.0
2025-08-31T23:42:01.658137,91.0,84242.0,11107.0,58.0,371.062,532057997374.0
2025-08-31T23:42:01.758153,91.0,84242.0,11107.0,63.0,376.763,532058089918.0
2025-08-31T23:42:01.858234,68.0,84242.0,11107.0,65.0,375.299,532058151739.0
2025-08-31T23:42:01.958249,68.0,84242.0,11107.0,66.0,383.853,532058212979.0
2025-08-31T23:42:02.058165,93.0,84242.0,11107.0,67.0,420.24,532058279468.0
2025-08-31T23:42:02.158246,93.0,84242.0,11107.0,65.0,451.256,532058337642.0
2025-08-31T23:42:02.258193,97.0,84242.0,11107.0,67.0,478.015,532058402389.0
2025-08-31T23:42:02.358196,97.0,84242.0,11107.0,68.0,515.619,532058469762.0
2025-08-31T23:42:02.458199,89.0,84242.0,11107.0,68.0,555.651,532058536726.0
2025-08-31T23:42:02.558204,89.0,84242.0,11107.0,68.0,599.271,532058603054.0
2025-08-31T23:42:02.658208,100.0,84242.0,11107.0,65.0,634.807,532058668944.0
2025-08-31T23:42:02.758204,100.0,84242.0,11107.0,63.0,614.795,532058703974.0
2025-08-31T23:42:02.858093,77.0,84242.0,11107.0,62.0,587.813,532058737099.0
2025-08-31T23:42:02.958195,77.0,84242.0,11107.0,62.0,561.672,532058769378.0
2025-08-31T23:42:03.058010,74.0,84242.0,11107.0,64.0,537.628,532058812014.0
2025-08-31T23:42:03.158233,74.0,84242.0,11107.0,63.0,521.442,532058862316.0
2025-08-31T23:42:03.257993,83.0,84242.0,11107.0,62.0,519.499,532058913732.0
2025-08-31T23:42:03.358178,83.0,84242.0,11107.0,66.0,492.015,532058913732.0
2025-08-31T23:42:03.462676,85.0,84242.0,11107.0,63.0,481.018,532058958789.0
2025-08-31T23:42:03.558155,85.0,84242.0,11107.0,60.0,458.224,532059058267.0
2025-08-31T23:42:03.658152,81.0,84242.0,11107.0,59.0,420.386,532059088555.0
